"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT160x224x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA128_LBSPPB128_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT5_7_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK3_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1",3,651085,217028.333333,1.454e-05,216722,217481,400.100404
"hgemm_bf16_48x64x64x4_SPK1_W1x2x1_BLDS1_TN_AS1_0",25,623847,24953.880000,1.393e-05,23360,26640,955.085307
"triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mul_sub_0",322,535324,1662.496894,1.196e-05,1280,30201,1650.376712
"_min_p_kernel",4,524763,131190.750000,1.172e-05,118480,143401,12806.761505
"triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_ge_lt_1",322,516764,1604.857143,1.154e-05,1160,15760,899.451282
"hgemm_bf16_16x64x64x6_SPK4_W1x2x1_BLDS1_TN_AS1_0",96,492602,5131.270833,1.100e-05,4480,6480,521.404247
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 4, 16, 8, 2, 3>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",8,389887,48735.875000,8.708e-06,47081,49800,794.343473
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 4, 16, 8, 1, 4>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",8,389167,48645.875000,8.692e-06,46721,51081,1199.883975
"hgemm_bf16_16x64x64x7_SPK1_W1x1x2_BLDS1_TN_AS1_0",72,379841,5275.569444,8.484e-06,4240,9280,789.188455
"void at::native::tensor_kernel_scan_innermost_dim<float, std::plus<float> >(float*, float const*, unsigned int, unsigned int, unsigned int, float, std::plus<float>)",1,362883,362883.000000,8.105e-06,362883,362883,0.00000000e+00
"void at::native::unrolled_elementwise_kernel<at::native::(anonymous namespace)::CompareFunctor<int>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::(anonymous namespace)::CompareFunctor<int>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",96,359003,3739.614583,8.018e-06,2040,6720,803.750870
"_gemm_a16_w16_kernel_BLOCK_SIZE_M_32_BLOCK_SIZE_N_32_BLOCK_SIZE_K_256_GROUP_SIZE_M_1_NUM_KSPLIT_1_SPLITK_BLOCK_SIZE_512_EVEN_K_1_EVEN_MN_1_cache_modifier_CG_activation_NONE_use_activation_0_ADD_BIAS_0_SKIP_REDUCE_0",48,250204,5212.583333,5.588e-06,3520,6560,582.788668
"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",69,233883,3389.608696,5.224e-06,2000,7720,1608.132240
"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",73,233641,3200.561644,5.218e-06,1520,63961,7298.007241
"_dynamic_mxfp4_quant_kernel",48,186920,3894.166667,4.175e-06,2960,8640,809.874782
"void at::native::mbtopk::computeBlockDigitCounts<c10::BFloat16, unsigned int, unsigned int, 2>(at::cuda::detail::TensorInfo<c10::BFloat16 const, unsigned int>, unsigned int, unsigned int*, unsigned int, unsigned int, int, int, unsigned int, unsigned int, unsigned int*, short*)",8,180840,22605.000000,4.039e-06,4000,57600,17253.252281
"hgemm_bf16_16x256x64x4_SPK7_W1x2x1_BLDS1_TN_AS1_0",4,148800,37200.000000,3.323e-06,24760,45000,8718.776673
"void at::native::mbtopk::gatherTopK<c10::BFloat16, unsigned int, 2>(at::cuda::detail::TensorInfo<c10::BFloat16 const, unsigned int>, unsigned int, unsigned int, bool, unsigned int, unsigned int, at::cuda::detail::TensorInfo<c10::BFloat16, unsigned int>, unsigned int, at::cuda::detail::TensorInfo<long, unsigned int>, unsigned int, unsigned int, unsigned int, c10::BFloat16*, unsigned int*, unsigned int*, unsigned int)",4,132802,33200.500000,2.966e-06,13880,53401,16238.479414
"_penalties_kernel",4,121121,30280.250000,2.705e-06,8000,77921,32826.863393
"hgemm_bf16_16x64x64x8_SPK1_W1x2x1_BLDS1_TN_AS1_0",24,116480,4853.333333,2.602e-06,4080,6120,416.305351
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 3, 16, 8, 2, 5>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",3,108001,36000.333333,2.412e-06,34721,38280,1979.171628
"void at::native::(anonymous namespace)::cunn_SoftMaxForwardGmem<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardWithMulEpilogue, long>(float*, float const*, long)",2,105041,52520.500000,2.346e-06,50841,54200,2375.171678
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 3, 16, 8, 2, 2>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",4,97962,24490.500000,2.188e-06,21001,33680,6135.145774
"_bias_kernel",4,93121,23280.250000,2.080e-06,7320,69040,30513.775691
"_ranks_kernel",5,86601,17320.200000,1.934e-06,14201,20560,2944.561122
"hgemm_bf16_16x64x64x5_SPK2_W1x2x1_BLDS1_TN_AS1_0",4,79480,19870.000000,1.775e-06,13200,23960,4640.272980
"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, c10::BFloat16>(unsigned int*, short*, unsigned int*, unsigned int, int, bool, unsigned int*, c10::BFloat16*, unsigned int*, unsigned int*, unsigned int*, unsigned int)",8,72960,9120.000000,1.630e-06,7120,10480,1222.269552
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 3, 16, 8, 2, 4>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",3,66761,22253.666667,1.491e-06,22081,22480,204.842216
"void wvSplitK_hf_sml_<__hip_bfloat16, 64, 3, 16, 8, 2, 3>(int, int, int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",3,65641,21880.333333,1.466e-06,21641,22040,211.093186
"_gemm_a16_w16_kernel_BLOCK_SIZE_M_32_BLOCK_SIZE_N_32_BLOCK_SIZE_K_256_GROUP_SIZE_M_1_NUM_KSPLIT_1_SPLITK_BLOCK_SIZE_4224_EVEN_K_0_EVEN_MN_1_cache_modifier_CG_activation_NONE_use_activation_0_ADD_BIAS_0_SKIP_REDUCE_0",3,63481,21160.333333,1.418e-06,21000,21321,160.500260
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_merge_sort_block_merge_config<rocprim::ROCPRIM_400200_NS::default_config, long, rocprim::ROCPRIM_400200_NS::empty_type>, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<long*>::value_type*, std::iterator_traits<rocprim::ROCPRIM_400200_NS::empty_type*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*>(long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*) const::{lambda(auto:1)#1}, rocprim::ROCPRIM_400200_NS::detail::merge_mergepath_partition_config_selector>(rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<long*>::value_type*, std::iterator_traits<rocprim::ROCPRIM_400200_NS::empty_type*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*>(long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*) const::{lambda(auto:1)#1})",9,58400,6488.888889,1.304e-06,4840,9160,1462.706776
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_merge_sort_block_merge_config<rocprim::ROCPRIM_400200_NS::default_config, float, at::cuda::cub::detail::OpaqueType<8> >, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#1}, rocprim::ROCPRIM_400200_NS::detail::merge_mergepath_partition_config_selector>(rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#1})",9,57721,6413.444444,1.289e-06,5040,7521,866.185187
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_merge_sort_block_merge_config<rocprim::ROCPRIM_400200_NS::default_config, float, at::cuda::cub::detail::OpaqueType<8> >, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#3}, rocprim::ROCPRIM_400200_NS::detail::merge_oddeven_config_selector>(rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#3})",8,50560,6320.000000,1.129e-06,5760,7000,448.489528
"_temperature_kernel",4,46120,11530.000000,1.030e-06,4840,18200,7364.156435
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_merge_sort_block_merge_config<rocprim::ROCPRIM_400200_NS::default_config, float, at::cuda::cub::detail::OpaqueType<8> >, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#2}, rocprim::ROCPRIM_400200_NS::detail::merge_mergepath_config_selector>(rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(float*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, false, float, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<float*>::value_type*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8>*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*>(float*, float*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#2})",9,45680,5075.555556,1.020e-06,4120,6160,685.695106
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_merge_sort_block_merge_config<rocprim::ROCPRIM_400200_NS::default_config, long, rocprim::ROCPRIM_400200_NS::empty_type>, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<long*>::value_type*, std::iterator_traits<rocprim::ROCPRIM_400200_NS::empty_type*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*>(long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*) const::{lambda(auto:1)#2}, rocprim::ROCPRIM_400200_NS::detail::merge_mergepath_config_selector>(rocprim::ROCPRIM_400200_NS::detail::merge_sort_block_merge_impl<rocprim::ROCPRIM_400200_NS::default_config, long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer> >(long*, rocprim::ROCPRIM_400200_NS::empty_type*, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::radix_merge_compare<false, true, long, rocprim::ROCPRIM_400200_NS::identity_decomposer>, ihipStream_t*, bool, std::iterator_traits<long*>::value_type*, std::iterator_traits<rocprim::ROCPRIM_400200_NS::empty_type*>::value_type*, unsigned int*, rocprim::ROCPRIM_400200_NS::detail::vsmem_t)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*>(long*, long*, rocprim::ROCPRIM_400200_NS::empty_type*, rocprim::ROCPRIM_400200_NS::empty_type*) const::{lambda(auto:1)#2})",9,37400,4155.555556,8.353e-07,3560,4840,510.076247
"_bad_words_kernel",4,36881,9220.250000,8.237e-07,5840,17760,5713.204610
"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<float> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<float> const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<float> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<float> const&)::{lambda(int, bool)#1})",4,27400,6850.000000,6.120e-07,5800,7720,804.238771
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<8u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",5,25240,5048.000000,5.637e-07,2520,11960,3894.550038
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_radix_sort_block_sort_config<rocprim::ROCPRIM_400200_NS::kernel_config<256u, 4u, 4294967295u>, float, at::cuda::cub::detail::OpaqueType<8> >, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::radix_sort_block_sort<rocprim::ROCPRIM_400200_NS::kernel_config<256u, 4u, 4294967295u>, false, float const*, float*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, rocprim::ROCPRIM_400200_NS::identity_decomposer>(float const*, float*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int&, rocprim::ROCPRIM_400200_NS::identity_decomposer, unsigned int, unsigned int, ihipStream_t*, bool)::{lambda(auto:1)#1}, rocprim::ROCPRIM_400200_NS::detail::radix_sort_config_selector>(rocprim::ROCPRIM_400200_NS::detail::radix_sort_block_sort<rocprim::ROCPRIM_400200_NS::kernel_config<256u, 4u, 4294967295u>, false, float const*, float*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, rocprim::ROCPRIM_400200_NS::identity_decomposer>(float const*, float*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned int, unsigned int&, rocprim::ROCPRIM_400200_NS::identity_decomposer, unsigned int, unsigned int, ihipStream_t*, bool)::{lambda(auto:1)#1})",2,22800,11400.000000,5.092e-07,9320,13480,2941.564210
"void at::native::index_elementwise_kernel<128, 4, at::native::index_fill_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long, at::native::OpaqueType<4>)::{lambda(int)#1}>(long, at::native::index_fill_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long, at::native::OpaqueType<4>)::{lambda(int)#1})",2,21880,10940.000000,4.887e-07,4480,17400,9135.819613
"void at::native::bitonicSortKVInPlace<2, -1, 16, 16, c10::BFloat16, long, at::native::GTOp<c10::BFloat16, true>, unsigned int>(at::cuda::detail::TensorInfo<c10::BFloat16, unsigned int>, unsigned int, unsigned int, unsigned int, at::cuda::detail::TensorInfo<long, unsigned int>, unsigned int, at::native::GTOp<c10::BFloat16, true>)",3,16400,5466.666667,3.663e-07,5000,6280,706.918194
"void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_400200_NS::detail::wrapped_radix_sort_onesweep_config<rocprim::ROCPRIM_400200_NS::default_config, hip_bfloat16, at::cuda::cub::detail::OpaqueType<8> >, (rocprim::ROCPRIM_400200_NS::detail::target_arch)950, rocprim::ROCPRIM_400200_NS::detail::radix_sort_onesweep_iteration<rocprim::ROCPRIM_400200_NS::default_config, true, hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long, rocprim::ROCPRIM_400200_NS::identity_decomposer, rocprim::ROCPRIM_400200_NS::detail::block_id_wrapper<unsigned int, true> >(hip_bfloat16 const*, std::iterator_traits<hip_bfloat16 const*>::value_type*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8> const*>::value_type*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long, unsigned long*, unsigned long*, rocprim::ROCPRIM_400200_NS::detail::onesweep_lookback_state*, bool, bool, rocprim::ROCPRIM_400200_NS::identity_decomposer, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::block_id_wrapper<unsigned int, true>, ihipStream_t*, bool)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*>(hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#1}, rocprim::ROCPRIM_400200_NS::detail::radix_sort_onesweep_sort_config_selector>(rocprim::ROCPRIM_400200_NS::detail::radix_sort_onesweep_iteration<rocprim::ROCPRIM_400200_NS::default_config, true, hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long, rocprim::ROCPRIM_400200_NS::identity_decomposer, rocprim::ROCPRIM_400200_NS::detail::block_id_wrapper<unsigned int, true> >(hip_bfloat16 const*, std::iterator_traits<hip_bfloat16 const*>::value_type*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, std::iterator_traits<at::cuda::cub::detail::OpaqueType<8> const*>::value_type*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long, unsigned long*, unsigned long*, rocprim::ROCPRIM_400200_NS::detail::onesweep_lookback_state*, bool, bool, rocprim::ROCPRIM_400200_NS::identity_decomposer, unsigned int, unsigned int, rocprim::ROCPRIM_400200_NS::detail::block_id_wrapper<unsigned int, true>, ihipStream_t*, bool)::{lambda(auto:1, auto:2, auto:3, auto:4)#1}::operator()<hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*>(hip_bfloat16 const*, hip_bfloat16*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*) const::{lambda(auto:1)#1})",1,16360,16360.000000,3.654e-07,16360,16360,0.00000000e+00
